order_id,order_date,customer_id,customer_node_id,depot_id,agent_id,agent_age,depot_lat,depot_lon,customer_lat,customer_lon,customer_name,observed_eta_min,rating,area,node_order_count,direct_depot_customer_km,is_distance_outlier,is_routing_eligible
nrhs549110472,2022-03-04,nrhs549110472,NODE-1538,DEPOT-174,AGENT-DEPOT-174-AGE-21,21,21.170096,72.789122,21.260096,72.879122,Customer 1538,120,5.0,Urban ,16,13.681631975373575,False,True
mnxj872978917,2022-03-04,mnxj872978917,NODE-1385,DEPOT-206,AGENT-DEPOT-206-AGE-39,39,13.045479,80.23311,13.115479,80.30311,Customer 1385,195,5.0,Metropolitian ,12,10.86586608780909,False,True
wvhy845435739,2022-03-06,wvhy845435739,NODE-2021,DEPOT-005,AGENT-DEPOT-005-AGE-33,33,12.972793,80.249982,13.082793,80.359982,Customer 2021,150,4.5,Metropolitian ,12,17.07670421054038,False,True
uphl478294087,2022-03-03,uphl478294087,NODE-3584,DEPOT-310,AGENT-DEPOT-310-AGE-33,33,19.207222,72.972281,19.217222,72.982281,Customer 3584,145,4.6,Metropolitian ,14,1.5293705867132354,False,True
paxf037285864,2022-03-15,paxf037285864,NODE-2739,DEPOT-204,AGENT-DEPOT-204-AGE-28,28,17.430448,78.418213,17.440448,78.428213,Customer 2739,50,4.6,Metropolitian ,16,1.5368334425195926,False,True
xjaf681147871,2022-04-03,xjaf681147871,NODE-0546,DEPOT-015,AGENT-DEPOT-015-AGE-31,31,19.176269,72.836721,19.196269,72.856721,Customer 0546,90,5.0,Metropolitian ,15,3.0589686156370437,False,True
yens920042941,2022-03-02,yens920042941,NODE-3724,DEPOT-025,AGENT-DEPOT-025-AGE-26,26,26.849596,75.800512,26.959596,75.910512,Customer 3724,180,4.3,Metropolitian ,15,16.388478196037884,False,True
xuaj761918951,2022-03-17,xuaj761918951,NODE-0794,DEPOT-027,AGENT-DEPOT-027-AGE-32,32,12.934179,77.615797,12.994179,77.675797,Customer 0794,140,4.5,Metropolitian ,14,9.315729044609785,False,True
rpgx321660316,2022-03-08,rpgx321660316,NODE-0771,DEPOT-168,AGENT-DEPOT-168-AGE-28,28,21.15276,72.778059,21.22276,72.848059,Customer 0771,150,4.7,Metropolitian ,16,10.64218546208277,False,True
ptyi422557166,2022-03-01,ptyi422557166,NODE-2859,DEPOT-077,AGENT-DEPOT-077-AGE-27,27,19.1813,72.836191,19.2213,72.876191,Customer 2859,70,4.7,Metropolitian ,17,6.117673772819904,False,True
yjak969182434,2022-04-05,yjak969182434,NODE-3397,DEPOT-100,AGENT-DEPOT-100-AGE-24,24,22.745536,75.893106,22.795536,75.943106,Customer 3397,125,4.1,Other,15,7.562478890452318,False,True
ysji688667778,2022-03-09,ysji688667778,NODE-2326,DEPOT-295,AGENT-DEPOT-295-AGE-33,33,22.751234,75.88949,22.771234,75.90949,Customer 2326,155,4.0,Metropolitian ,11,3.0250863295462396,False,True
kzjr897692333,2022-02-12,kzjr897692333,NODE-2899,DEPOT-014,AGENT-DEPOT-014-AGE-27,27,26.463504,80.372929,26.603504,80.512929,Customer 2899,165,4.9,Metropolitian ,3,20.888260618753048,False,True
xjov919505154,2022-03-06,xjov919505154,NODE-0674,DEPOT-278,AGENT-DEPOT-278-AGE-21,21,21.185047,72.80859,21.265047,72.88859,Customer 0674,85,5.0,Metropolitian ,16,12.161069532201358,False,True
oxtu226807392,2022-03-02,oxtu226807392,NODE-2378,DEPOT-178,AGENT-DEPOT-178-AGE-29,29,17.428294,78.404423,17.508294,78.484423,Customer 2378,190,5.0,Metropolitian ,15,12.29361121840287,False,True
efhc252960054,2022-04-02,efhc252960054,NODE-3724,DEPOT-025,AGENT-DEPOT-025-AGE-37,37,26.849596,75.800512,26.959596,75.910512,Customer 3724,165,4.4,Metropolitian ,15,16.388478196037884,False,True
wajb883892917,2022-03-02,wajb883892917,NODE-0479,DEPOT-057,AGENT-DEPOT-057-AGE-32,32,12.933298,77.614293,13.063298,77.744293,Customer 0479,185,5.0,Metropolitian ,16,20.182728114832916,False,True
hsoj272107424,2022-03-04,hsoj272107424,NODE-2054,DEPOT-063,AGENT-DEPOT-063-AGE-28,28,18.516216,73.842527,18.646216,73.972527,Customer 2054,110,4.6,Urban ,14,19.9172484157288,False,True
xnxt850846217,2022-03-12,xnxt850846217,NODE-0124,DEPOT-022,AGENT-DEPOT-022-AGE-26,26,12.986047,80.218114,13.096047,80.328114,Customer 0124,115,5.0,Metropolitian ,15,17.076258901183188,False,True
aqcm577022632,2022-03-01,aqcm577022632,NODE-1341,DEPOT-206,AGENT-DEPOT-206-AGE-24,24,13.045479,80.23311,13.065479,80.25311,Customer 1341,120,4.8,Urban ,14,3.1046863669122655,False,True
lccb170959351,2022-03-10,lccb170959351,NODE-1276,DEPOT-259,AGENT-DEPOT-259-AGE-34,34,22.311844,73.165081,22.421844,73.275081,Customer 1276,200,3.6,Metropolitian ,15,16.659890497111146,False,True
ohph078272020,2022-03-18,ohph078272020,NODE-1417,DEPOT-152,AGENT-DEPOT-152-AGE-37,37,11.010375,76.95295,11.080375,77.02295,Customer 1417,30,4.7,Urban ,15,10.906257371570659,False,True
idse328097310,2022-03-26,idse328097310,NODE-0286,DEPOT-020,AGENT-DEPOT-020-AGE-29,29,18.563934,73.915367,18.603935,73.955367,Customer 0286,75,4.8,Metropolitian ,13,6.12841937845769,False,True
vmvs590127376,2022-04-04,vmvs590127376,NODE-1878,DEPOT-194,AGENT-DEPOT-194-AGE-25,25,23.354422,85.3329,23.464422,85.4429,Customer 1878,100,4.6,Metropolitian ,17,16.601240146481178,False,True
rjwl941468079,2022-03-15,rjwl941468079,NODE-0185,DEPOT-138,AGENT-DEPOT-138-AGE-25,25,17.429585,78.392621,17.469585,78.432621,Customer 0185,105,4.8,Urban ,13,6.147106622705506,False,True
lpgl096562619,2022-03-23,lpgl096562619,NODE-2199,DEPOT-187,AGENT-DEPOT-187-AGE-27,27,22.31279,73.170283,22.42279,73.280283,Customer 2199,145,5.0,Urban ,11,16.659838319169715,False,True
bekc830409470,2022-04-06,bekc830409470,NODE-3642,DEPOT-077,AGENT-DEPOT-077-AGE-25,25,19.1813,72.836191,19.2513,72.906191,Customer 3642,125,4.7,Metropolitian ,14,10.70546847853061,False,True
tlgy462808025,2022-02-15,tlgy462808025,NODE-2344,DEPOT-396,AGENT-DEPOT-396-AGE-24,24,9.985697,76.281128,9.995697,76.291128,Customer 2344,140,4.8,Metropolitian ,4,1.5606562752171242,False,True
mdts018658987,2022-03-24,mdts018658987,NODE-3430,DEPOT-103,AGENT-DEPOT-103-AGE-28,28,21.186884,72.793616,21.216884,72.823616,Customer 3430,17,4.9,Urban ,10,4.560734055769101,False,True
vbqk699373833,2022-03-06,vbqk699373833,NODE-0787,DEPOT-282,AGENT-DEPOT-282-AGE-28,28,26.902908,75.792934,27.012908,75.902934,Customer 0787,165,4.1,Urban ,13,16.385047886584577,False,True
iosf930377991,2022-03-06,iosf930377991,NODE-1878,DEPOT-194,AGENT-DEPOT-194-AGE-29,29,23.354422,85.3329,23.464422,85.4429,Customer 1878,110,4.7,Urban ,17,16.601240146481178,False,True
gtwe394232228,2022-04-03,gtwe394232228,NODE-0646,DEPOT-117,AGENT-DEPOT-117-AGE-38,38,19.178321,72.834715,19.228321,72.884715,Customer 0646,140,4.7,Urban ,14,7.6470478692714,False,True
iuip323405514,2022-03-04,iuip323405514,NODE-1101,DEPOT-151,AGENT-DEPOT-151-AGE-36,36,22.751857,75.866699,22.821857,75.936699,Customer 1101,42,4.2,Metropolitian ,13,10.586888296813116,False,True
buty944733218,2022-03-23,buty944733218,NODE-0976,DEPOT-203,AGENT-DEPOT-203-AGE-21,21,13.049645,80.242268,13.179645,80.372268,Customer 0976,55,4.8,Metropolitian ,14,20.178100872931342,False,True
nbyo922653047,2022-04-04,nbyo922653047,NODE-1501,DEPOT-193,AGENT-DEPOT-193-AGE-35,35,22.761226,75.887522,22.831226,75.957521,Customer 1501,210,4.1,Metropolitian ,16,10.5864846162781,False,True
ugcn467767776,2022-03-11,ugcn467767776,NODE-1910,DEPOT-293,AGENT-DEPOT-293-AGE-36,36,17.438263,78.397865,17.468263,78.427865,Customer 1910,80,5.0,Metropolitian ,16,4.610285665960067,False,True
ybdg617306607,2022-03-11,ybdg617306607,NODE-0146,DEPOT-116,AGENT-DEPOT-116-AGE-39,39,12.975996,80.221898,12.985996,80.231898,Customer 0146,140,4.5,Urban ,13,1.5525704156536744,False,True
dzpx634253283,2022-03-29,dzpx634253283,NODE-1964,DEPOT-305,AGENT-DEPOT-305-AGE-23,23,22.32,73.17,22.41,73.26,Customer 1964,120,4.6,Urban ,12,13.63090323633241,False,True
nufn026157494,2022-03-20,nufn026157494,NODE-3479,DEPOT-242,AGENT-DEPOT-242-AGE-25,25,18.569156,73.774723,18.679156,73.884723,Customer 3479,155,5.0,Metropolitian ,16,16.851045489710874,False,True
wvwy106897970,2022-03-28,wvwy106897970,NODE-3011,DEPOT-192,AGENT-DEPOT-192-AGE-20,20,22.760072,75.892574,22.810072,75.942574,Customer 3011,110,4.9,Metropolitian ,13,7.562108717550266,False,True
uoao338464868,2022-03-21,uoao338464868,NODE-2440,DEPOT-287,AGENT-DEPOT-287-AGE-38,38,26.90294,75.793007,26.92294,75.813007,Customer 2440,145,4.7,Urban ,16,2.979626144829987,False,True
sprn091978904,2022-03-30,sprn091978904,NODE-2628,DEPOT-082,AGENT-DEPOT-082-AGE-35,35,11.000762,76.981876,11.060762,77.041876,Customer 2628,110,4.7,Metropolitian ,16,9.348448896833318,False,True
zkic562960488,2022-02-11,zkic562960488,NODE-3224,DEPOT-333,AGENT-DEPOT-333-AGE-34,34,22.514688,88.393294,22.564688,88.443294,Customer 3224,90,4.5,Urban ,3,7.568330481285652,False,True
ushb262379755,2022-03-01,ushb262379755,NODE-0300,DEPOT-102,AGENT-DEPOT-102-AGE-31,31,21.17106,72.789292,21.21106,72.829292,Customer 0300,125,4.5,Metropolitian ,16,6.081185877714607,False,True
hywq268637224,2022-03-04,hywq268637224,NODE-0501,DEPOT-253,AGENT-DEPOT-253-AGE-22,22,22.744648,75.894377,22.824648,75.974377,Customer 0501,50,4.9,Metropolitian ,15,12.099390766641623,False,True
pvil367577666,2022-03-17,pvil367577666,NODE-2931,DEPOT-305,AGENT-DEPOT-305-AGE-22,22,22.32,73.17,22.35,73.2,Customer 2931,135,4.7,Metropolitian ,15,4.544085706303389,False,True
ogpz335724459,2022-03-28,ogpz335724459,NODE-1069,DEPOT-067,AGENT-DEPOT-067-AGE-36,36,23.374878,85.335739,23.424878,85.385739,Customer 1069,130,4.9,Metropolitian ,15,7.546267706957737,False,True
jcae562982673,2022-03-10,jcae562982673,NODE-0951,DEPOT-193,AGENT-DEPOT-193-AGE-28,28,22.761226,75.887522,22.851226,75.977522,Customer 0951,105,4.7,Metropolitian ,13,13.61082462242586,False,True
bsdo494834611,2022-03-24,bsdo494834611,NODE-2433,DEPOT-146,AGENT-DEPOT-146-AGE-33,33,22.310526,73.170937,22.320526,73.180937,Customer 2433,130,4.8,Metropolitian ,16,1.5147927355664839,False,True
giah314914601,2022-03-12,giah314914601,NODE-0668,DEPOT-287,AGENT-DEPOT-287-AGE-24,24,26.90294,75.793007,26.99294,75.883007,Customer 0668,43,2.6,Metropolitian ,15,13.406473968860336,False,True
unmw548067385,2022-03-05,unmw548067385,NODE-0016,DEPOT-016,AGENT-DEPOT-016-AGE-38,38,12.311072,76.654878,12.351072,76.694878,Customer 0016,100,4.6,Urban ,11,6.21800119018663,False,True
tgep021226322,2022-03-03,tgep021226322,NODE-2493,DEPOT-012,AGENT-DEPOT-012-AGE-25,25,18.56245,73.916619,18.60245,73.956619,Customer 2493,165,5.0,Metropolitian ,15,6.128363939648455,False,True
embr139059785,2022-02-11,embr139059785,NODE-2222,DEPOT-163,AGENT-DEPOT-163-AGE-22,22,26.482419,80.320939,26.512419,80.350939,Customer 2222,100,4.7,Metropolitian ,3,4.4766822068479915,False,True
yugn324934002,2022-04-04,yugn324934002,NODE-0912,DEPOT-066,AGENT-DEPOT-066-AGE-32,32,12.939496,77.625999,13.049496,77.735999,Customer 0912,125,4.6,Urban ,13,17.077821017427635,False,True
rwky579311027,2022-03-24,rwky579311027,NODE-2869,DEPOT-061,AGENT-DEPOT-061-AGE-31,31,26.913483,75.803139,26.953483,75.843139,Customer 2869,140,4.9,Other,15,5.958771662511523,False,True
telz471768058,2022-03-27,telz471768058,NODE-2546,DEPOT-202,AGENT-DEPOT-202-AGE-25,25,12.972161,77.596014,13.062161,77.686014,Customer 2546,145,4.6,Metropolitian ,10,13.97214132886697,False,True
tvmy200407635,2022-02-11,tvmy200407635,NODE-4491,DEPOT-046,AGENT-DEPOT-046-AGE-27,27,27.165108,78.015053,27.205108,78.055053,Customer 4491,165,4.8,Metropolitian ,2,5.9528620675053885,False,True
iawx008831612,2022-02-13,iawx008831612,NODE-3408,DEPOT-340,AGENT-DEPOT-340-AGE-28,28,15.546594,73.760431,15.596594,73.810431,Customer 3408,70,4.5,Metropolitian ,2,7.7197206344779765,False,True
indi448506359,2022-03-19,indi448506359,NODE-0667,DEPOT-138,AGENT-DEPOT-138-AGE-37,37,17.429585,78.392621,17.449585,78.412621,Customer 0667,140,4.6,Metropolitian ,16,3.0736336615831137,False,True
nxpj072626388,2022-02-12,nxpj072626388,NODE-4492,DEPOT-217,AGENT-DEPOT-217-AGE-28,28,27.161661,78.011544,27.301661,78.151544,Customer 4492,75,4.9,Metropolitian ,2,20.83116974039113,False,True
osgz585917560,2022-03-08,osgz585917560,NODE-2732,DEPOT-038,AGENT-DEPOT-038-AGE-20,20,13.064181,80.236442,13.194181,80.366442,Customer 2732,35,4.7,Metropolitian ,11,20.177519993018656,False,True
mwxg418687634,2022-03-18,mwxg418687634,NODE-1426,DEPOT-074,AGENT-DEPOT-074-AGE-21,21,12.325461,76.632278,12.415461,76.722278,Customer 1426,26,4.8,Metropolitian ,14,13.989473698864705,False,True
dlhh030086935,2022-04-03,dlhh030086935,NODE-2978,DEPOT-042,AGENT-DEPOT-042-AGE-25,25,12.970324,77.645748,13.020324,77.695748,Customer 2978,155,4.0,Metropolitian ,16,7.7626338661018774,False,True
dtrc068810492,2022-03-12,dtrc068810492,NODE-3131,DEPOT-224,AGENT-DEPOT-224-AGE-30,30,11.022169,76.999594,11.102169,77.079594,Customer 3131,105,4.7,Metropolitian ,10,12.463943835956604,False,True
yreu986381920,2022-02-13,yreu986381920,NODE-4090,DEPOT-354,AGENT-DEPOT-354-AGE-35,35,15.303897,73.914336,15.323897,73.934336,Customer 4090,155,4.2,Metropolitian ,4,3.0897366597022997,False,True
hulb266502809,2022-03-03,hulb266502809,NODE-2400,DEPOT-057,AGENT-DEPOT-057-AGE-38,38,12.933298,77.614293,12.963298,77.644293,Customer 2400,120,4.8,Urban ,15,4.658009301231346,False,True
jwzn798057369,2022-03-20,jwzn798057369,NODE-0750,DEPOT-185,AGENT-DEPOT-185-AGE-25,25,12.304569,76.643622,12.384569,76.723622,Customer 0750,75,4.9,Metropolitian ,13,12.435689047425509,False,True
nhza139584903,2022-02-16,nhza139584903,NODE-3641,DEPOT-321,AGENT-DEPOT-321-AGE-31,31,9.982834,76.283268,10.052834,76.353268,Customer 3641,29,4.9,Other,2,10.92414418404871,False,True
fojd467356399,2022-03-21,fojd467356399,NODE-0423,DEPOT-060,AGENT-DEPOT-060-AGE-31,31,13.086438,80.220672,13.136439,80.270672,Customer 0423,185,4.2,Metropolitian ,11,7.760937776419092,False,True
zcbx971116244,2022-03-13,zcbx971116244,NODE-0272,DEPOT-181,AGENT-DEPOT-181-AGE-22,22,19.003517,72.82765,19.013517,72.83765,Customer 0272,85,4.8,Metropolitian ,15,1.5302594894332384,False,True
gyye794410912,2022-03-09,gyye794410912,NODE-2738,DEPOT-288,AGENT-DEPOT-288-AGE-35,35,23.353783,85.326967,23.383783,85.356967,Customer 2738,75,4.6,Urban ,16,4.5282465767387095,False,True
suep570132753,2022-03-20,suep570132753,NODE-2414,DEPOT-197,AGENT-DEPOT-197-AGE-33,33,23.371292,85.327872,23.451292,85.407872,Customer 2414,190,4.3,Metropolitian ,15,12.073551890748645,False,True
qahc713669324,2022-03-12,qahc713669324,NODE-1550,DEPOT-025,AGENT-DEPOT-025-AGE-34,34,26.849596,75.800512,26.979596,75.930512,Customer 1550,220,4.3,Urban ,13,19.36744052557847,False,True
atxn517434120,2022-03-07,atxn517434120,NODE-1583,DEPOT-077,AGENT-DEPOT-077-AGE-24,24,19.1813,72.836191,19.2013,72.856191,Customer 1583,220,3.6,Metropolitian ,16,3.058924545938562,False,True
pgsw383097688,2022-02-18,pgsw383097688,NODE-4348,DEPOT-189,AGENT-DEPOT-189-AGE-34,34,19.879631,75.323403,19.989631,75.433403,Customer 4348,170,3.5,Metropolitian ,3,16.787644794386768,False,True
ssgp528909404,2022-03-28,ssgp528909404,NODE-1755,DEPOT-081,AGENT-DEPOT-081-AGE-34,34,12.284747,76.625861,12.324747,76.665861,Customer 1755,130,4.5,Metropolitian ,11,6.218305855614172,False,True
elxt681569116,2022-04-05,elxt681569116,NODE-1350,DEPOT-264,AGENT-DEPOT-264-AGE-36,36,12.981615,80.231598,12.991615,80.241598,Customer 1350,100,4.3,Metropolitian ,15,1.55255331684981,False,True
rnae718496433,2022-04-06,rnae718496433,NODE-2065,DEPOT-116,AGENT-DEPOT-116-AGE-21,21,12.975996,80.221898,13.045996,80.291898,Customer 2065,80,4.8,Metropolitian ,14,10.867352908691128,False,True
ydiu339089346,2022-03-03,ydiu339089346,NODE-1338,DEPOT-016,AGENT-DEPOT-016-AGE-29,29,12.311072,76.654878,12.331072,76.674878,Customer 1338,90,4.6,Metropolitian ,9,3.109058525590351,False,True
btjj812424660,2022-03-01,btjj812424660,NODE-0230,DEPOT-110,AGENT-DEPOT-110-AGE-25,25,22.310237,73.158921,22.350237,73.198921,Customer 0230,270,4.2,Semi-Urban ,14,6.058876303739158,False,True
hoaf075691877,2022-02-11,hoaf075691877,NODE-4338,DEPOT-274,AGENT-DEPOT-274-AGE-37,37,30.893234,75.82172,30.943234,75.87172,Customer 4338,115,4.6,Urban ,3,7.325363522877257,False,True
fxqe604955790,2022-03-24,fxqe604955790,NODE-2752,DEPOT-236,AGENT-DEPOT-236-AGE-24,24,17.424114,78.347554,17.484114,78.407554,Customer 2752,160,5.0,Metropolitian ,14,9.220550607824233,False,True
thuu805614582,2022-04-04,thuu805614582,NODE-1257,DEPOT-130,AGENT-DEPOT-130-AGE-24,24,26.911378,75.789034,26.991378,75.869034,Customer 1257,16,4.9,Metropolitian ,17,11.916705005077658,False,True
ubrk388208778,2022-03-29,ubrk388208778,NODE-0235,DEPOT-044,AGENT-DEPOT-044-AGE-25,25,11.003681,76.975525,11.133681,77.105525,Customer 0235,80,4.9,Urban ,12,20.253686339517458,False,True
kkds748040022,2022-04-01,kkds748040022,NODE-1159,DEPOT-035,AGENT-DEPOT-035-AGE-26,26,21.173343,72.792731,21.213343,72.832731,Customer 1159,165,4.9,Metropolitian ,12,6.081142187746012,False,True
pvve656647282,2022-03-24,pvve656647282,NODE-3450,DEPOT-204,AGENT-DEPOT-204-AGE-24,24,17.430448,78.418213,17.480448,78.468213,Customer 3450,80,4.1,Urban ,17,7.683765443180289,False,True
nkap099961018,2022-03-26,nkap099961018,NODE-3385,DEPOT-208,AGENT-DEPOT-208-AGE-25,25,13.022394,80.242439,13.062394,80.282439,Customer 3385,80,4.6,Metropolitian ,12,6.209532713916441,False,True
lcyw062916222,2022-03-24,lcyw062916222,NODE-0451,DEPOT-121,AGENT-DEPOT-121-AGE-39,39,19.055831,72.833984,19.085831,72.863984,Customer 0451,150,4.7,Metropolitian ,15,4.589965403039351,False,True
bunc209667587,2022-03-18,bunc209667587,NODE-1993,DEPOT-281,AGENT-DEPOT-281-AGE-26,26,18.53408,73.89852,18.61408,73.97852,Customer 1993,160,4.8,Urban ,14,12.25701219409813,False,True
zxgb784214230,2022-03-14,zxgb784214230,NODE-3040,DEPOT-088,AGENT-DEPOT-088-AGE-23,23,23.359407,85.325055,23.489407,85.455055,Customer 3040,100,4.8,Urban ,13,19.618630653002523,False,True
wohr210037527,2022-03-03,wohr210037527,NODE-0880,DEPOT-304,AGENT-DEPOT-304-AGE-33,33,19.1093,72.825451,19.1293,72.845451,Customer 0880,120,4.7,Metropolitian ,14,3.059554247595471,False,True
ayil531801268,2022-02-11,ayil531801268,NODE-2831,DEPOT-213,AGENT-DEPOT-213-AGE-30,30,15.496162,73.825364,15.556162,73.885364,Customer 2831,115,4.8,Metropolitian ,4,9.264648568906685,False,True
agle480094975,2022-03-02,agle480094975,NODE-0056,DEPOT-048,AGENT-DEPOT-048-AGE-37,37,26.913987,75.752891,26.993987,75.832891,Customer 0056,130,4.5,Urban ,14,11.916582838288104,False,True
vfqz378556616,2022-03-01,vfqz378556616,NODE-0868,DEPOT-260,AGENT-DEPOT-260-AGE-20,20,18.994049,72.825203,19.044049,72.875203,Customer 0868,75,4.6,Metropolitian ,16,7.651068542725116,False,True
ouef881779027,2022-03-05,ouef881779027,NODE-1733,DEPOT-015,AGENT-DEPOT-015-AGE-26,26,19.176269,72.836721,19.226269,72.886721,Customer 1733,65,4.8,Urban ,17,7.647092834675519,False,True
yhyx348927712,2022-03-25,yhyx348927712,NODE-0845,DEPOT-248,AGENT-DEPOT-248-AGE-27,27,12.970221,77.645396,13.060221,77.735396,Customer 0845,130,4.5,Urban ,15,13.972194586930332,False,True
nxsf225601306,2022-03-28,nxsf225601306,NODE-2925,DEPOT-250,AGENT-DEPOT-250-AGE-25,25,18.636215,73.751081,18.696215,73.811081,Customer 2925,85,4.7,Metropolitian ,11,9.19040310530244,False,True
ooxd322542079,2022-03-19,ooxd322542079,NODE-2055,DEPOT-181,AGENT-DEPOT-181-AGE-33,33,19.003517,72.82765,19.043517,72.86765,Customer 2055,130,4.5,Metropolitian ,13,6.120777222727991,False,True
ydrg346491345,2022-03-13,ydrg346491345,NODE-0128,DEPOT-092,AGENT-DEPOT-092-AGE-27,27,11.026117,76.944652,11.056117,76.974652,Customer 0128,18,4.7,Metropolitian ,16,4.674143698976439,False,True
bdaa947861672,2022-02-11,bdaa947861672,NODE-2250,DEPOT-357,AGENT-DEPOT-357-AGE-32,32,30.342509,78.061187,30.402509,78.121187,Customer 2250,210,4.7,Metropolitian ,3,8.811560720686265,False,True
vljq264526908,2022-03-13,vljq264526908,NODE-1787,DEPOT-244,AGENT-DEPOT-244-AGE-38,38,26.914142,75.805704,26.974142,75.865704,Customer 1787,85,4.8,Metropolitian ,17,8.93778311563518,False,True
obkg215871129,2022-03-28,obkg215871129,NODE-1452,DEPOT-069,AGENT-DEPOT-069-AGE-24,24,22.74806,75.8934,22.79806,75.9434,Customer 1452,75,4.9,Metropolitian ,10,7.562414628937605,False,True
gypv306626996,2022-04-02,gypv306626996,NODE-2317,DEPOT-195,AGENT-DEPOT-195-AGE-23,23,22.722634,75.886959,22.832634,75.996959,Customer 2317,130,4.6,Metropolitian ,11,16.637054384885012,False,True
pcek499236429,2022-04-01,pcek499236429,NODE-2001,DEPOT-197,AGENT-DEPOT-197-AGE-22,22,23.371292,85.327872,23.401292,85.357872,Customer 2001,35,4.8,Metropolitian ,16,4.527973054243058,False,True
hyes570388189,2022-02-18,hyes570388189,NODE-4493,DEPOT-374,AGENT-DEPOT-374-AGE-20,20,30.335259,78.053162,30.425259,78.143162,Customer 4493,205,4.3,Metropolitian ,1,13.21689320542806,False,True
tjcx570092297,2022-02-11,tjcx570092297,NODE-4478,DEPOT-337,AGENT-DEPOT-337-AGE-23,23,15.516833,73.768172,15.556833,73.808172,Customer 4478,125,5.0,Metropolitian ,2,6.17627857600963,False,True
ezqy562373333,2022-03-18,ezqy562373333,NODE-0137,DEPOT-110,AGENT-DEPOT-110-AGE-36,36,22.310237,73.158921,22.400237,73.248921,Customer 0137,180,3.7,Metropolitian ,12,13.631343698142908,False,True
tljf724400971,2022-02-11,tljf724400971,NODE-4143,DEPOT-119,AGENT-DEPOT-119-AGE-32,32,25.443994,81.860187,25.463994,81.880187,Customer 4143,145,4.5,Metropolitian ,3,2.996313374961597,False,True
zxor295784807,2022-03-29,zxor295784807,NODE-1313,DEPOT-318,AGENT-DEPOT-318-AGE-36,36,18.554382,73.798206,18.624382,73.868206,Customer 1313,230,4.8,Metropolitian ,13,10.724430107278945,False,True
ykox896201212,2022-03-27,ykox896201212,NODE-0198,DEPOT-048,AGENT-DEPOT-048-AGE-28,28,26.913987,75.752891,27.053987,75.892891,Customer 0198,125,4.8,Metropolitian ,12,20.851557402660557,False,True
nrbx650501605,2022-04-02,nrbx650501605,NODE-3557,DEPOT-104,AGENT-DEPOT-104-AGE-34,34,19.065838,72.832658,19.145838,72.912658,Customer 3557,125,5.0,Metropolitian ,15,12.238686345324815,False,True
paqx620064851,2022-03-05,paqx620064851,NODE-3896,DEPOT-305,AGENT-DEPOT-305-AGE-23,23,22.32,73.17,22.36,73.21,Customer 3896,145,4.5,Metropolitian ,11,6.058680731793218,False,True
xouf222868118,2022-03-15,xouf222868118,NODE-1998,DEPOT-144,AGENT-DEPOT-144-AGE-22,22,12.935662,77.61413,12.985662,77.66413,Customer 1998,160,4.0,Metropolitian ,14,7.763161028493024,False,True
dtoc228141560,2022-03-23,dtoc228141560,NODE-2633,DEPOT-116,AGENT-DEPOT-116-AGE-24,24,12.975996,80.221898,13.085996,80.331898,Customer 2633,165,5.0,Metropolitian ,15,17.076596635444833,False,True
nofw197979335,2022-02-15,nofw197979335,NODE-3134,DEPOT-093,AGENT-DEPOT-093-AGE-29,29,26.483042,80.317833,26.523042,80.357833,Customer 3134,31,5.0,Metropolitian ,4,5.968779676050775,False,True
kfdx315872877,2022-04-01,kfdx315872877,NODE-2545,DEPOT-239,AGENT-DEPOT-239-AGE-35,35,17.422819,78.449578,17.442819,78.469578,Customer 2545,95,4.9,Metropolitian ,16,3.073687981631253,False,True
gyrs185205688,2022-03-13,gyrs185205688,NODE-1214,DEPOT-113,AGENT-DEPOT-113-AGE-25,25,13.081878,80.248519,13.091878,80.258519,Customer 1214,115,5.0,Metropolitian ,11,1.5522470243420694,False,True
lcro470747870,2022-04-02,lcro470747870,NODE-0951,DEPOT-193,AGENT-DEPOT-193-AGE-25,25,22.761226,75.887522,22.851226,75.977522,Customer 0951,130,4.9,Metropolitian ,13,13.61082462242586,False,True
zxar654561811,2022-04-03,zxar654561811,NODE-2110,DEPOT-096,AGENT-DEPOT-096-AGE-34,34,19.121999,72.908493,19.131999,72.918493,Customer 2110,20,4.7,Metropolitian ,15,1.529743511582863,False,True
lked016104643,2022-02-17,lked016104643,NODE-3683,DEPOT-258,AGENT-DEPOT-258-AGE-34,34,22.514119,88.362504,22.564119,88.412504,Customer 3683,85,5.0,Metropolitian ,3,7.568344841161829,False,True
fesp839576082,2022-03-14,fesp839576082,NODE-2203,DEPOT-207,AGENT-DEPOT-207-AGE-22,22,26.956431,75.776649,27.036431,75.856649,Customer 2203,220,4.8,Urban ,16,11.914594077317577,False,True
teko050908773,2022-04-04,teko050908773,NODE-0538,DEPOT-199,AGENT-DEPOT-199-AGE-32,32,18.546258,73.904337,18.676258,74.034337,Customer 0538,105,4.6,Metropolitian ,14,19.915585713443292,False,True
ntvt501708302,2022-04-02,ntvt501708302,NODE-2178,DEPOT-295,AGENT-DEPOT-295-AGE-21,21,22.751234,75.88949,22.821234,75.95949,Customer 2178,165,4.9,Metropolitian ,15,10.586910515510665,False,True
ibge614488356,2022-02-18,ibge614488356,NODE-3995,DEPOT-256,AGENT-DEPOT-256-AGE-32,32,22.577821,88.400581,22.667821,88.490581,Customer 3995,160,4.2,Metropolitian ,3,13.619211642315955,False,True
